PC,FA,SC,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,TOTAL_BINDER,w/b,b/a,SCM%,CAGG%,FAGG%,7day,28day,56day
475,205,0,0,1350,1800,232,15.0,25.0,50.0,0.0,680,0.341176471,0.215873016,0.301470588,0.571428571,0.428571429,,49.20560387,
476,84,0,0,1329,1710,155,8.0,0.0,10.0,0.0,560,0.276785714,0.184271142,0.15,0.562685094,0.437314906,,34.84152053,
476,159,0,0,1268,1725,270,0.0,21.0,0.0,0.0,635,0.42519685,0.212161711,0.250393701,0.576344805,0.423655195,,43.1094869,
476,159,0,0,1395,750,298,6.4,0.0,57.0,0.0,635,0.469291339,0.296037296,0.250393701,0.34965035,0.65034965,,39.5414486,
476,159,0,0,1395,750,300,3.2,38.0,38.0,0.0,635,0.472440945,0.296037296,0.250393701,0.34965035,0.65034965,,41.94312333,
476,204,0,0,1140,1800,254,4.0,27.0,27.0,0.0,680,0.373529412,0.231292517,0.3,0.612244898,0.387755102,26.69698622,37.1812907,
476,204,0,0,1169,1750,258,8.0,0.0,34.0,0.0,680,0.379411765,0.232956492,0.3,0.599520384,0.400479616,26.544826,33.69239387,
476,204,0,0,1180,1750,233,8.8,13.6,27.2,384.0,680,0.342647059,0.232081911,0.3,0.597269625,0.402730375,24.03972987,41.35542712,
476,204,0,0,1180,1750,242,9.0,0.0,38.0,0.0,680,0.355882353,0.232081911,0.3,0.597269625,0.402730375,30.4748392,40.35732853,
476,204,0,0,1180,1750,254,0.0,0.0,34.0,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,26.99559705,34.57331437,
476,204,0,0,1180,1750,254,7.0,0.0,34.0,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,21.70470448,28.56269243,
476,204,0,0,1180,1750,254,8.0,0.0,34.0,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,26.29201813,36.05193396,
476,204,0,0,1180,1750,254,8.8,0.0,27.2,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,26.700464824999997,37.254549735,
476,204,0,0,1180,1750,254,8.8,0.0,27.2,378.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,,45.62894712,
476,204,0,0,1180,1750,254,8.8,13.6,27.2,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,,40.88209638,
476,204,0,0,1180,1750,254,9.0,0.0,34.0,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,24.13166,32.70414493,
476,204,0,0,1180,1750,254,10.0,0.0,27.4,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,31.004949475,42.280687595,
476,204,0,0,1180,1750,254,28.0,0.0,13.6,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,23.74095693,31.83080867,
476,204,0,0,1180,1750,254,28.0,0.0,34.0,0.0,680,0.373529412,0.232081911,0.3,0.597269625,0.402730375,27.492668679999998,38.651853838,37.3695992
476,204,0,0,1180,1750,283,13.6,0.0,34.0,0.0,680,0.416176471,0.232081911,0.3,0.597269625,0.402730375,28.72245425,40.11210001,47.12990588
476,204,0,25,1195,1660,240,10.0,14.1,28.2,512.0,680,0.352941176,0.238178634,0.3,0.581436077,0.418563923,,48.83585173,
476,206,0,0,1156,1750,262,4.8,0.0,27.2,0.0,682,0.384164223,0.234686855,0.302052786,0.60220234,0.39779766,31.1815521,39.55293987,
476,206,0,0,1156,1750,263,6.8,0.0,13.6,0.0,682,0.385630499,0.234686855,0.302052786,0.60220234,0.39779766,28.15360333,37.51515524,
479,85,0,0,1310,1780,250,5.6,11.3,0.0,0.0,564,0.443262411,0.182524272,0.15070922,0.57605178,0.42394822,,30.89618564,38.17398787
480,0,120,0,1445,1735,241,3.0,0.0,18.0,0.0,600,0.401666667,0.188679245,0.2,0.545597484,0.454402516,30.7851034,35.76082187,
480,0,275,0,970,1950,240,7.0,0.0,90.0,0.0,755,0.317880795,0.258561644,0.364238411,0.667808219,0.332191781,46.58559507,62.48950813,
480,0,320,0,1060,1700,273,3.2,0.0,60.0,0.0,800,0.34125,0.289855072,0.4,0.615942029,0.384057971,49.391357584999994,,66.521506325
480,0,320,0,1236,1600,271,8.0,16.0,64.0,0.0,800,0.33875,0.282087447,0.4,0.564174894,0.435825106,31.96870387,54.38672873,
480,0,320,0,1260,1450,275,10.0,0.0,32.0,0.0,800,0.34375,0.295202952,0.4,0.535055351,0.464944649,37.25468653,53.87105813,
480,85,0,0,1310,1800,250,8.5,22.6,0.0,0.0,565,0.442477876,0.181672026,0.150442478,0.578778135,0.421221865,33.07186547,38.38083067,
480,85,0,0,1345,1800,220,7.9,17.0,0.0,0.0,565,0.389380531,0.179650238,0.150442478,0.572337043,0.427662957,18.788221,30.35992653,
480,85,0,0,1350,1800,255,5.6,11.3,0.0,0.0,565,0.451327434,0.179365079,0.150442478,0.571428571,0.428571429,,31.29690674,
480,85,0,0,1380,1630,290,4.8,14.0,0.0,0.0,565,0.513274336,0.187707641,0.150442478,0.541528239,0.458471761,,25.98175393,
480,85,0,0,1475,775,260,5.6,21.4,0.0,0.0,565,0.460176991,0.251111111,0.150442478,0.344444444,0.655555556,20.167173,28.56728893,
480,120,0,0,1200,1830,232,4.0,0.0,39.0,0.0,600,0.386666667,0.198019802,0.2,0.603960396,0.396039604,,58.87467393,
480,120,0,0,1200,1966,232,4.0,0.0,39.0,0.0,600,0.386666667,0.189513582,0.2,0.620972836,0.379027164,,57.69399362,
480,120,0,0,1500,1675,240,3.0,0.0,27.0,0.0,600,0.4,0.188976378,0.2,0.527559055,0.472440945,36.9214398,42.21891373,
480,120,0,20,1200,1850,226,3.0,10.0,35.0,0.0,600,0.376666667,0.196721311,0.2,0.606557377,0.393442623,36.06858797,55.6937213,63.1560016
480,120,0,20,1380,1628,242,3.0,10.0,35.0,0.0,600,0.403333333,0.199468085,0.2,0.541223404,0.458776596,34.31292227,41.19044537,
480,144,0,0,1615,1318,238,0.0,30.0,22.0,0.0,624,0.381410256,0.212751449,0.230769231,0.449369247,0.550630753,46.80163088,63.31359611,68.29524963
480,175,0,50,1260,940,230,7.0,0.0,56.0,85.0,655,0.351145038,0.297727273,0.267175573,0.427272727,0.572727273,,63.68459987,
482,0,160,0,1247,1800,187,7.0,0.0,20.0,0.0,642,0.291277259,0.210699048,0.249221184,0.590744995,0.409255005,,36.26518401,
482,142,0,0,1180,1960,242,2.2,0.0,22.5,0.0,624,0.387820513,0.198726115,0.227564103,0.624203822,0.375796178,36.025121,48.10244227,
482,145,0,0,1612,1316,264,1.0,21.0,20.0,0.0,627,0.421052632,0.214139344,0.231259968,0.449453552,0.550546448,34.88993828,49.73197551,54.73315849
482,145,0,0,1612,1316,267,0.5,0.0,30.0,0.0,627,0.425837321,0.214139344,0.231259968,0.449453552,0.550546448,31.9572126,46.28682213,52.14736813
482,145,0,0,1612,1318,257,1.5,12.0,21.0,0.0,627,0.409888357,0.213993174,0.231259968,0.449829352,0.550170648,30.74134819,41.7359657,45.94359614
482,145,0,0,1670,1500,267,0.0,12.5,23.0,0.0,627,0.425837321,0.197791798,0.231259968,0.47318612,0.52681388,36.18599873,51.61015142,53.98341719
482,206,0,0,1013,1870,250,2.0,0.0,5.0,512.0,688,0.363372093,0.238640305,0.299418605,0.648629899,0.351370101,28.4064112,40.18584348,
482,206,0,0,1013,1870,250,10.0,0.0,34.0,0.0,688,0.363372093,0.238640305,0.299418605,0.648629899,0.351370101,29.77961757,37.00647517,40.90890933
482,206,0,0,1013,1870,250,10.0,0.0,34.4,0.0,688,0.363372093,0.238640305,0.299418605,0.648629899,0.351370101,41.4375076,46.25043312,
482,206,0,0,1013,1870,250,10.3,0.0,41.0,512.0,688,0.363372093,0.238640305,0.299418605,0.648629899,0.351370101,40.36783483,52.63022888,58.01251064
482,206,0,0,1020,1870,250,12.4,0.0,20.6,0.0,688,0.363372093,0.238062284,0.299418605,0.647058824,0.352941176,30.99508018,39.65964449,
482,206,0,0,1020,1870,262,4.1,0.0,31.4,0.0,688,0.380813953,0.238062284,0.299418605,0.647058824,0.352941176,37.65942684,51.24647689,68.82769113
482,206,0,0,1020,1870,262,4.1,0.0,41.3,0.0,688,0.380813953,0.238062284,0.299418605,0.647058824,0.352941176,33.63582148,42.13303164,
482,206,0,0,1104,1870,255,6.8,0.0,68.8,0.0,688,0.370639535,0.231338265,0.299418605,0.628782784,0.371217216,30.06778318,35.81483082,38.22852269
482,206,0,0,1105,1770,255,8.9,0.0,34.4,512.0,688,0.370639535,0.239304348,0.299418605,0.615652174,0.384347826,43.58987181,51.42765196,
482,206,0,0,1105,1870,255,1.5,5.0,0.0,0.0,688,0.370639535,0.231260504,0.299418605,0.628571429,0.371428571,34.40960741,43.09881644,49.67987978
482,206,0,0,1105,1870,255,8.9,0.0,34.4,0.0,688,0.370639535,0.231260504,0.299418605,0.628571429,0.371428571,37.28833953,47.99976224,53.20046064
482,206,0,0,1143,1870,234,9.0,0.0,55.0,384.0,688,0.340116279,0.228343843,0.299418605,0.620643877,0.379356123,37.6453896,41.22439684,
482,206,0,0,1143,1870,255,9.0,0.0,55.0,384.0,688,0.370639535,0.228343843,0.299418605,0.620643877,0.379356123,39.41044816,44.93217858,62.0183662
483,207,0,0,980,2000,224,5.5,21.0,78.0,512.0,690,0.324637681,0.231543624,0.3,0.67114094,0.32885906,37.4730206,48.0220034,
483,207,0,0,980,2000,248,14.0,0.0,54.0,512.0,690,0.35942029,0.231543624,0.3,0.67114094,0.32885906,32.49730213,53.53186764,62.3113935
483,207,0,0,980,2000,252,5.5,0.0,78.0,0.0,690,0.365217391,0.231543624,0.3,0.67114094,0.32885906,43.3335666,52.72292209,
483,207,0,0,980,2000,254,6.6,0.0,78.0,0.0,690,0.368115942,0.231543624,0.3,0.67114094,0.32885906,38.5417084,42.34009436,
483,207,0,0,1060,1850,276,9.6,0.0,77.0,0.0,690,0.4,0.237113402,0.3,0.635738832,0.364261168,,30.07264487,31.48607067
484,0,121,0,985,2042,266,0.0,0.0,0.0,0.0,605,0.439669421,0.199867856,0.2,0.674595309,0.325404691,26.683652925,37.213690665,43.13055422
484,143,0,0,1666,1333,234,1.0,20.0,0.0,0.0,627,0.373205742,0.20906969,0.228070175,0.444481494,0.555518506,,54.21579613,57.80107133
485,0,121,0,978,1944,279,0.0,0.0,0.0,0.0,606,0.46039604,0.207392197,0.199669967,0.665297741,0.334702259,24.74874102,36.35169538,
485,0,125,0,1200,1780,275,2.7,18.3,0.0,0.0,610,0.450819672,0.204697987,0.204918033,0.597315436,0.402684564,19.7879612,40.38031107,
485,0,125,0,1200,1780,275,3.1,18.3,0.0,0.0,610,0.450819672,0.204697987,0.204918033,0.597315436,0.402684564,30.854051,35.0253808,
485,0,160,0,1185,1800,266,11.0,20.0,0.0,0.0,645,0.412403101,0.216080402,0.248062016,0.603015075,0.396984925,24.07891509,36.50700882,
485,0,160,0,1185,1800,266,12.0,20.0,0.0,0.0,645,0.412403101,0.216080402,0.248062016,0.603015075,0.396984925,19.55353936,44.3677806,49.83877266
485,0,160,0,1185,1800,267,12.0,20.0,0.0,0.0,645,0.413953488,0.216080402,0.248062016,0.603015075,0.396984925,29.259637750000003,42.045108325,
485,0,160,0,1280,1800,259,11.0,38.0,0.0,0.0,645,0.401550388,0.209415584,0.248062016,0.584415584,0.415584416,23.54295357,38.20682006,
485,0,160,0,1310,1750,265,11.0,0.0,60.0,0.0,645,0.410852713,0.210784314,0.248062016,0.571895425,0.428104575,24.38159505,34.80527885,
485,0,160,0,1310,1750,267,11.0,0.0,60.0,0.0,645,0.413953488,0.210784314,0.248062016,0.571895425,0.428104575,26.3379832,35.6459092,
485,160,0,0,1185,1800,266,11.0,20.0,0.0,0.0,645,0.412403101,0.216080402,0.248062016,0.603015075,0.396984925,,38.0842013,
485,165,0,0,1250,1690,260,7.0,0.0,34.0,0.0,650,0.4,0.221088435,0.253846154,0.574829932,0.425170068,31.04940253,47.8151606,54.07024009
485,165,0,0,1260,1700,259,5.5,0.0,52.0,0.0,650,0.398461538,0.219594595,0.253846154,0.574324324,0.425675676,24.7866622,32.84204013,
485,190,0,0,1165,1920,233,3.5,0.0,25.0,0.0,675,0.345185185,0.218800648,0.281481481,0.622366288,0.377633712,40.55957483,53.42060048,59.00535608
486,0,324,0,1220,1500,284,8.1,16.0,57.0,0.0,810,0.350617284,0.297794118,0.4,0.551470588,0.448529412,,54.97421973,
488,122,0,0,1289,1710,251,3.0,0.0,10.0,0.0,610,0.41147541,0.203401134,0.2,0.570190063,0.429809937,25.7174548,,37.0938088
488,122,0,0,1289,1710,258,7.3,0.0,64.0,0.0,610,0.42295082,0.203401134,0.2,0.570190063,0.429809937,26.93552907,32.78841422,
488,122,0,0,1289,1710,258,7.5,0.0,10.0,0.0,610,0.42295082,0.203401134,0.2,0.570190063,0.429809937,27.62500507,36.03661227,
488,122,0,0,1289,1710,258,7.5,0.0,12.2,0.0,610,0.42295082,0.203401134,0.2,0.570190063,0.429809937,29.1993086,38.1280228,
488,122,0,0,1289,1710,258,7.6,0.0,12.2,0.0,610,0.42295082,0.203401134,0.2,0.570190063,0.429809937,23.66458789,31.7956719075,
488,122,0,0,1289,1710,258,7.9,0.0,12.2,0.0,610,0.42295082,0.203401134,0.2,0.570190063,0.429809937,27.02290689,35.8630505,
488,122,0,0,1290,1710,258,7.5,0.0,10.0,0.0,610,0.42295082,0.203333333,0.2,0.57,0.43,25.558492275,34.441644615,
488,122,0,0,1290,1710,258,7.6,0.0,12.2,0.0,610,0.42295082,0.203333333,0.2,0.57,0.43,24.1661338,29.0269396,
488,122,0,0,1290,1710,262,7.0,0.0,14.0,0.0,610,0.429508197,0.203333333,0.2,0.57,0.43,24.62808272,35.65357004,
488,162,0,0,1280,1700,260,7.5,0.0,44.0,0.0,650,0.4,0.218120805,0.249230769,0.570469799,0.429530201,36.51440704,46.23601864,
489,0,122,0,1298,1800,267,6.1,18.3,0.0,0.0,611,0.436988543,0.197224015,0.199672668,0.581020013,0.418979987,26.2690356,32.31672509,
489,0,122,0,1320,1775,251,5.1,0.0,14.3,0.0,611,0.410801964,0.197415186,0.199672668,0.573505654,0.426494346,,37.6453896,
489,0,122,0,1365,1485,308,4.9,0.0,24.4,0.0,611,0.504091653,0.214385965,0.199672668,0.521052632,0.478947368,32.2674768,41.77841518,
489,89,0,0,1339,1750,268,5.9,29.5,0.0,0.0,578,0.46366782,0.187115571,0.153979239,0.566526384,0.433473616,20.93708787,28.77413173,
489,122,0,0,1195,1900,269,3.1,0.0,24.4,0.0,611,0.440261866,0.197415186,0.199672668,0.613893376,0.386106624,26.82923485,35.19200417,
489,122,0,0,1195,1900,269,3.1,24.4,0.0,0.0,611,0.440261866,0.197415186,0.199672668,0.613893376,0.386106624,19.3742756,28.68794723,
489,122,0,0,1200,1800,267,4.4,12.2,0.0,0.0,611,0.436988543,0.203666667,0.199672668,0.6,0.4,20.9083597,29.69056025,
489,122,0,0,1200,1800,267,5.2,12.2,0.0,0.0,611,0.436988543,0.203666667,0.199672668,0.6,0.4,21.897401135,30.722828145,
489,122,0,0,1200,1800,267,5.2,12.2,18.3,0.0,611,0.436988543,0.203666667,0.199672668,0.6,0.4,21.85904103,30.4912553,
489,122,0,0,1289,1710,258,7.6,0.0,12.2,0.0,611,0.422258592,0.203734578,0.199672668,0.570190063,0.429809937,29.57162564,37.73731973,
489,122,0,0,1330,1450,308,3.1,0.0,24.4,0.0,611,0.504091653,0.219784173,0.199672668,0.521582734,0.478417266,31.52797999,38.82561028,
489,122,0,0,1330,1485,308,7.9,0.0,24.4,0.0,611,0.504091653,0.21705151,0.199672668,0.527531083,0.472468917,32.27012863,39.58109347,
489,122,0,0,1420,1850,257,0.0,0.0,38.0,0.0,611,0.420621931,0.186850153,0.199672668,0.565749235,0.434250765,35.37621417,46.25910333,54.14520692
489,122,0,0,1420,1850,257,0.0,18.3,0.0,0.0,611,0.420621931,0.186850153,0.199672668,0.565749235,0.434250765,26.55631727,38.77061443,43.23999486
490,0,165,0,1470,675,267,6.6,0.0,78.0,0.0,655,0.407633588,0.305361305,0.251908397,0.314685315,0.685314685,25.82284613,38.71177915,
490,0,165,0,1470,675,267,6.6,0.0,79.0,0.0,655,0.407633588,0.305361305,0.251908397,0.314685315,0.685314685,22.1838903,33.6291919,
490,0,170,0,1470,675,267,6.6,0.0,79.0,0.0,660,0.404545455,0.307692308,0.257575758,0.314685315,0.685314685,29.4233883,41.4375076,
490,0,200,0,1130,1800,298,6.0,0.0,75.0,0.0,690,0.431884058,0.235494881,0.289855072,0.614334471,0.385665529,29.171653795,42.830823685,46.461106345000005
490,0,210,0,1188,1880,235,20.0,0.0,84.0,0.0,700,0.335714286,0.228161669,0.3,0.612777053,0.387222947,37.8867062,46.7809466,
490,0,210,0,1210,1800,275,6.0,16.0,0.0,0.0,700,0.392857143,0.23255814,0.3,0.598006645,0.401993355,30.33177293,45.63745065,
490,0,210,0,1241,1700,266,10.5,0.0,84.0,0.0,700,0.38,0.238014281,0.3,0.578034682,0.421965318,,43.9368581,
490,0,210,0,1249,1700,280,7.0,0.0,84.0,0.0,700,0.4,0.2373686,0.3,0.576466599,0.423533401,22.08621453,39.89049583,
490,0,210,0,1255,1550,308,3.5,0.0,28.0,0.0,700,0.44,0.249554367,0.3,0.55258467,0.44741533,28.85770458,46.15116913,
490,0,210,0,1260,1610,307,5.6,0.0,84.0,0.0,700,0.438571429,0.243902439,0.3,0.56097561,0.43902439,34.3876155,48.4012152,
490,0,210,0,1280,1700,267,7.0,0.0,84.0,0.0,700,0.381428571,0.234899329,0.3,0.570469799,0.429530201,37.10552989,53.41232677,
490,0,210,0,1290,1750,260,7.0,0.0,100.0,0.0,700,0.371428571,0.230263158,0.3,0.575657895,0.424342105,34.20662805,46.96523887,
490,0,210,0,1305,1700,267,6.0,0.0,91.0,0.0,700,0.381428571,0.232945092,0.3,0.565723794,0.434276206,31.66821698,43.96707654,44.56083388
490,0,210,0,1325,1700,267,7.0,0.0,84.0,0.0,700,0.381428571,0.231404959,0.3,0.561983471,0.438016529,29.67091018,52.45533408,
490,0,210,50,1000,1850,264,9.0,23.0,135.0,512.0,700,0.377142857,0.245614035,0.3,0.649122807,0.350877193,51.72845034,69.56931715,
490,121,0,0,1265,1845,275,0.0,0.0,30.0,0.0,611,0.450081833,0.196463023,0.198036007,0.593247588,0.406752412,,35.7182201,
490,122,0,0,1215,1750,275,4.6,18.4,0.0,0.0,612,0.449346405,0.206408094,0.199346405,0.590219224,0.409780776,25.7864024,33.07186547,
490,122,0,0,1215,1750,278,4.6,0.0,55.0,0.0,612,0.454248366,0.206408094,0.199346405,0.590219224,0.409780776,29.7164156,41.95989437,47.38998373
490,160,0,0,1125,1500,235,10.0,0.0,48.0,0.0,650,0.361538462,0.247619048,0.246153846,0.571428571,0.428571429,31.9572126,45.48013521,
490,160,0,0,1125,1825,235,10.0,0.0,48.0,0.0,650,0.361538462,0.220338983,0.246153846,0.618644068,0.381355932,38.74270818,50.99659986,57.65226917
490,160,0,0,1150,1820,235,13.0,0.0,57.0,0.0,650,0.361538462,0.218855219,0.246153846,0.612794613,0.387205387,38.35325163,50.48257088,60.07021346
490,160,0,0,1300,1705,258,2.4,0.0,34.1,0.0,650,0.396923077,0.216306156,0.246153846,0.567387687,0.432612313,31.0608938,,49.5733244
490,160,0,0,1490,1700,261,0.0,0.0,42.3,0.0,650,0.401538462,0.203761755,0.246153846,0.532915361,0.467084639,24.6142932,,45.505416
490,175,0,40,1055,1930,226,9.9,0.0,35.0,0.0,665,0.339849624,0.22278057,0.263157895,0.646566164,0.353433836,45.89611907,56.6749272,
490,175,0,40,1055,1930,250,23.0,0.0,55.0,0.0,665,0.37593985,0.22278057,0.263157895,0.646566164,0.353433836,39.02964526,55.2959752,
490,210,0,0,1032,2011,231,5.0,0.0,47.0,0.0,700,0.33,0.230036149,0.3,0.660860992,0.339139008,,,63.55887189
490,210,0,0,1039,1950,259,9.0,0.0,84.0,512.0,700,0.37,0.234192037,0.3,0.652392104,0.347607896,31.0608938,42.4372478,
490,210,0,0,1041,1950,259,9.0,0.0,56.0,384.0,700,0.37,0.23403544,0.3,0.651955868,0.348044132,24.4074504,42.0925098,
490,210,0,0,1100,1900,245,7.0,0.0,84.0,384.0,700,0.35,0.233333333,0.3,0.633333333,0.366666667,27.6135138,40.63665471,47.2980536
490,210,0,0,1110,1875,259,7.0,0.0,112.0,384.0,700,0.37,0.234505863,0.3,0.628140704,0.371859296,24.44373861,38.68127169,45.13681152
490,210,0,0,1175,1750,279,7.0,0.0,98.0,0.0,700,0.398571429,0.239316239,0.3,0.598290598,0.401709402,,39.2484213,
490,210,0,0,1220,1750,259,7.0,0.0,150.0,384.0,700,0.37,0.235690236,0.3,0.589225589,0.410774411,,42.6096168,
490,210,0,0,1220,1750,259,7.0,20.0,150.0,384.0,700,0.37,0.235690236,0.3,0.589225589,0.410774411,32.060634,41.12341298,
490,210,0,0,1299,1800,240,8.0,0.0,64.0,256.0,700,0.342857143,0.225879316,0.3,0.580832527,0.419167473,27.36702613,41.19274362,
490,210,0,0,1300,1650,245,12.0,21.0,65.0,384.0,700,0.35,0.237288136,0.3,0.559322034,0.440677966,,36.4043328,
490,210,0,0,1370,750,258,5.3,10.0,20.0,0.0,700,0.368571429,0.330188679,0.3,0.353773585,0.646226415,31.9572126,,
493,0,212,0,1239,1700,282,7.0,0.0,84.0,0.0,705,0.4,0.239877509,0.30070922,0.578428037,0.421571963,33.29594517,43.8506736,
493,212,0,0,1100,1870,234,13.0,21.0,95.0,384.0,705,0.331914894,0.237373737,0.30070922,0.62962963,0.37037037,19.3225649,34.07825851,39.42741988
493,226,0,0,1158,1800,258,14.6,10.6,0.0,448.0,719,0.358831711,0.243069642,0.314325452,0.60851927,0.39148073,31.92912284,40.20494955,
494,0,211,0,1220,1650,282,8.0,15.5,0.0,0.0,705,0.4,0.245644599,0.29929078,0.574912892,0.425087108,,42.747512,
494,0,211,0,1360,1500,290,7.0,0.0,70.0,384.0,705,0.411347518,0.246503497,0.29929078,0.524475524,0.475524476,,37.5936789,
494,160,0,0,1370,1625,158,3.1,0.0,39.0,0.0,654,0.241590214,0.21836394,0.244648318,0.542570952,0.457429048,35.60962099,51.63297725,59.60396899
494,164,0,0,1250,1775,289,3.1,34.0,0.0,0.0,658,0.439209726,0.217520661,0.249240122,0.58677686,0.41322314,25.4933751,35.87778655,
494,165,0,0,1440,1590,288,0.0,0.0,37.0,0.0,659,0.437025797,0.217491749,0.250379363,0.524752475,0.475247525,30.26190158,43.1784345,49.03671707
494,165,0,0,1440,1800,240,11.0,0.0,37.0,0.0,659,0.364188164,0.203395062,0.250379363,0.555555556,0.444444444,32.73095789,44.86190507,
494,212,0,0,1075,1950,240,6.6,22.5,0.0,384.0,706,0.339943343,0.23338843,0.300283286,0.644628099,0.355371901,21.25556011,34.40079666,46.53963
495,0,160,0,1350,1600,262,6.6,0.0,79.0,0.0,655,0.4,0.222033898,0.244274809,0.542372881,0.457627119,33.2327432,40.4032936,
495,155,0,0,1440,924,271,2.0,26.0,16.3,0.0,650,0.416923077,0.274957699,0.238461538,0.390862944,0.609137056,26.30733982,32.69648409,37.60599097
495,165,0,0,1310,1650,275,4.3,53.0,39.0,0.0,660,0.416666667,0.222972973,0.25,0.557432432,0.442567568,30.99004923,41.800115330000004,50.69895387
495,165,0,0,1334,1650,265,0.0,0.0,63.0,0.0,660,0.401515152,0.221179625,0.25,0.552949062,0.447050938,,39.75567864,
495,165,0,0,1440,1590,288,0.0,0.0,37.0,0.0,660,0.436363636,0.217821782,0.25,0.524752475,0.475247525,27.78077557,45.13769547,47.99299033
496,124,0,0,1590,1405,278,6.2,0.0,24.8,0.0,620,0.448387097,0.207011686,0.2,0.469115192,0.530884808,26.92896263,39.04732413,
500,0,125,0,1250,1725,257,6.0,0.0,39.0,0.0,625,0.4112,0.210084034,0.2,0.579831933,0.420168067,32.7845838,,47.41296627
500,0,150,0,944,2175,257,16.0,39.0,0.0,0.0,650,0.395384615,0.208400128,0.230769231,0.697338891,0.302661109,31.18305256,42.79125392500001,45.14688848
500,0,150,0,1253,1755,300,2.0,0.0,45.0,0.0,650,0.461538462,0.216090426,0.230769231,0.583444149,0.416555851,,40.71848263,
500,0,220,35,1106,1902,257,7.5,26.3,60.0,0.0,720,0.356944444,0.239361702,0.305555556,0.63231383,0.36768617,,72.88171722,
500,0,220,35,1106,1902,257,7.6,26.4,60.4,0.0,720,0.356944444,0.239361702,0.305555556,0.63231383,0.36768617,,76.80364865,
500,0,350,0,1285,1750,259,0.0,20.0,83.0,0.0,850,0.304705882,0.280065898,0.411764706,0.57660626,0.42339374,54.77503778,,75.39037018
500,150,0,0,1330,1975,153,0.0,0.0,35.0,0.0,650,0.235384615,0.19667171,0.230769231,0.597579425,0.402420575,31.70026788,49.25193962,53.03283407
500,150,0,0,1370,1650,260,2.0,19.5,32.5,0.0,650,0.4,0.215231788,0.230769231,0.546357616,0.453642384,45.8129223,49.75583275,60.00854366
500,150,0,0,1370,1650,260,13.0,127.0,211.0,0.0,650,0.4,0.215231788,0.230769231,0.546357616,0.453642384,43.16749282,52.75973169,54.28187092
500,150,0,0,1510,1500,260,0.3,16.3,19.5,0.0,650,0.4,0.215946844,0.230769231,0.49833887,0.50166113,39.45853587,44.119752285000004,52.078207265
500,160,0,0,1280,1712,250,13.0,0.0,0.0,0.0,660,0.378787879,0.220588235,0.242424242,0.572192513,0.427807487,28.0271994,36.83334009,
500,160,0,0,1280,1712,250,13.0,0.0,16.0,0.0,660,0.378787879,0.220588235,0.242424242,0.572192513,0.427807487,23.91825076,33.44615244,
500,160,0,0,1280,1800,250,11.0,0.0,16.0,0.0,660,0.378787879,0.214285714,0.242424242,0.584415584,0.415584416,,35.96766467,
500,160,0,0,1550,1360,258,2.0,0.0,30.0,0.0,660,0.390909091,0.226804124,0.242424242,0.467353952,0.532646048,34.14383649,50.13409821,55.90271408
500,170,0,0,1440,1840,230,3.0,0.0,30.0,0.0,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,33.32467333,44.188790442,
500,170,0,0,1440,1840,230,3.0,30.0,0.0,0.0,670,0.343283582,0.204268293,0.253731343,0.56097561,0.43902439,,44.94464219,
500,200,0,0,1180,1750,267,15.0,0.0,50.0,0.0,700,0.381428571,0.23890785,0.285714286,0.597269625,0.402730375,22.31603987,34.5772214,
500,200,0,0,1180,1750,267,15.0,0.0,70.0,0.0,700,0.381428571,0.23890785,0.285714286,0.597269625,0.402730375,21.86931688,35.3293248,37.5936789
500,215,0,0,1335,1450,285,7.2,0.0,71.5,0.0,715,0.398601399,0.256732496,0.300699301,0.52064632,0.47935368,35.13126461,44.58611467,
500,215,0,0,1365,1450,242,1.8,71.5,0.0,0.0,715,0.338461538,0.253996448,0.300699301,0.515097691,0.484902309,34.25710754,42.27062443,49.2285864
500,215,0,0,1440,1600,275,21.5,0.0,85.8,0.0,715,0.384615385,0.235197368,0.300699301,0.526315789,0.473684211,,57.71488683,
504,126,0,0,1482,1450,275,9.0,20.0,70.5,0.0,630,0.436507937,0.214870396,0.2,0.494542974,0.505457026,29.21079987,41.86651489,
504,126,0,0,1507,775,300,3.2,0.0,25.2,0.0,630,0.476190476,0.27607362,0.2,0.339614373,0.660385627,26.99791023,,42.38898448
507,273,0,0,1220,1650,288,7.8,0.0,60.2,0.0,780,0.369230769,0.271777003,0.35,0.574912892,0.425087108,33.62344627,49.55800271,58.10660384
508,127,0,0,1152,1800,255,6.5,19.0,0.0,0.0,635,0.401574803,0.215108401,0.2,0.609756098,0.390243902,24.8556098,38.546017625000005,
